Order ID,Customer Name,Category,Sub Category,Cities,Order Date,Region,Sales,Discount,Profit,States,Postal Code
OD3052,Vince,"Eggs, Meat & Fish",Fish,Chicago,4/19/2017,Midwest,1615,0.15,629.85,Rhode Island,RI
OD3053,Ravi,Food Grains,Organic Staples,Des Moines,08/04/2015,Midwest,691,0.29,200.39,Maine,ME
OD3054,Suresh,"Eggs, Meat & Fish",Fish,Wilmington,3/26/2015,South,1953,0.35,566.37,North Carolina,NC
OD3055,Suresh,Oil & Masala,Masalas,Jackson,08/03/2018,South,995,0.29,427.85,Oklahoma,OK
OD3056,Roshan,Food Grains,Flour,Indianapolis,11/10/2017,Midwest,2422,0.16,435.96,Washington,WA
OD3057,Jackson,"Eggs, Meat & Fish",Mutton,Phoenix,6/16/2017,West,2011,0.34,744.07,South Carolina,SC
OD3058,Arvind,"Eggs, Meat & Fish",Mutton,Denver,08/04/2015,West,1565,0.28,469.5,Hawaii,HI
OD3059,Muneer,Fruits & Veggies,Fresh Fruits,Los Angeles,7/25/2015,West,2263,0.21,271.56,New York,NY
OD3060,Vince,Beverages,Health Drinks,Portland,2/15/2016,Northeast,2035,0.26,468.05,Arizona,AZ
OD3061,Ram,Fruits & Veggies,Fresh Vegetables,Wichita,8/14/2018,West,759,0.18,98.67,North Dakota,ND
OD3062,Malik,Snacks,Cookies,Miami,7/25/2017,South,995,0.17,218.9,Delaware,DE
OD3063,Adavan,Food Grains,Flour,Detroit,12/13/2015,Midwest,1295,0.35,142.45,Texas,TX
OD3064,Harish,Bakery,Breads & Buns,Hartford,3/29/2016,Northeast,2366,0.21,425.88,Indiana,IN
OD3065,Krithika,Food Grains,Rice,Honolulu,09/10/2016,West,599,0.1,221.63,Massachusetts,MA
OD3066,Ravi,Oil & Masala,Spices,Boise,7/17/2017,West,1986,0.24,496.5,Ohio,OH
OD3067,James,Oil & Masala,Masalas,Birmingham,01/07/2018,South,1485,0.14,386.1,South Dakota,SD
OD3068,Rumaiza,Fruits & Veggies,Organic Vegetables,Minneapolis,08/04/2015,Midwest,1025,0.19,133.25,Utah,UT
OD3069,Adavan,Beverages,Health Drinks,Kansas City,9/14/2018,Midwest,1164,0.31,302.64,New Mexico,NM
OD3070,Aditi,Bakery,Biscuits,Little Rock,5/16/2017,South,1258,0.16,364.82,Colorado,CO
OD3071,Yusuf,Oil & Masala,Spices,New Orleans,09/09/2018,South,1843,0.12,313.31,Alabama,AL
OD3072,Komal,"Eggs, Meat & Fish",Eggs,Boston,11/22/2016,Northeast,1869,0.1,485.94,Nebraska,NE
OD3073,Harish,Fruits & Veggies,Fresh Vegetables,Baltimore,7/22/2015,South,2331,0.22,186.48,Florida,FL
OD3074,Ram,Food Grains,Cereals,Atlanta,01/07/2018,South,1368,0.18,615.6,California,CA
OD3075,Krithika,Beverages,Health Drinks,Anchorage,08/08/2015,West,1021,0.27,224.62,Mississippi,MS
OD3076,Yadav,"Eggs, Meat & Fish",Fish,Louisville,10/29/2017,South,2244,0.19,201.96,Wisconsin,WI
OD3077,Harish,Bakery,Cakes,Chicago,4/19/2017,Midwest,539,0.25,59.29,Alaska,AK
OD3078,Sudeep,Fruits & Veggies,Fresh Vegetables,Des Moines,11/15/2017,Midwest,1256,0.3,514.96,Kansas,KS
OD3079,Jonas,Snacks,Cookies,Wilmington,08/04/2015,South,2158,0.26,258.96,Montana,MT
OD3080,Krithika,Beverages,Health Drinks,Jackson,10/18/2015,South,2282,0.29,867.16,Missouri,MO
OD3081,Jackson,Snacks,Cookies,Indianapolis,9/23/2018,Midwest,1940,0.11,679,Idaho,ID
OD3082,Malik,Oil & Masala,Masalas,Phoenix,9/24/2016,West,561,0.22,140.25,Minnesota,MN
OD3083,Peer,Food Grains,Organic Staples,Denver,12/18/2018,West,1764,0.24,776.16,Vermont,VT
OD3084,Sundar,Bakery,Cakes,Los Angeles,3/19/2018,West,1375,0.18,316.25,Louisiana,LA
OD3085,Hussain,Beverages,Soft Drinks,Portland,12/20/2015,Northeast,1589,0.33,349.58,Virginia,VA
OD3086,Verma,Bakery,Cakes,Wichita,12/17/2016,West,639,0.32,210.87,Wyoming,WY
OD3087,Sabeela,"Eggs, Meat & Fish",Fish,Miami,3/21/2018,South,2194,0.18,416.86,Georgia,GA
OD3088,Kumar,Snacks,Chocolates,Detroit,09/10/2017,Midwest,1641,0.34,114.87,Nevada,NV
OD3089,Krithika,Food Grains,Cereals,Hartford,4/25/2018,Northeast,1642,0.14,229.88,Oregon,OR
OD3090,Vidya,Fruits & Veggies,Organic Fruits,Honolulu,12/19/2018,West,1721,0.2,653.98,Arkansas,AR
OD3091,Veronica,Oil & Masala,Masalas,Boise,02/03/2015,West,1015,0.22,152.25,West Virginia,WV
OD3092,Shah,Beverages,Health Drinks,Birmingham,09/02/2018,South,1226,0.14,416.84,Kentucky,KY
OD3093,Sharon,Bakery,Breads & Buns,Minneapolis,12/03/2018,Midwest,1717,0.2,618.12,Illinois,IL
OD3094,Anu,Oil & Masala,Edible Oil & Ghee,Kansas City,11/10/2017,Midwest,2097,0.23,650.07,Pennsylvania,PA
OD3095,Peer,Food Grains,Organic Staples,Little Rock,3/21/2018,South,1622,0.22,486.6,Connecticut,CT
OD3096,Hafiz,"Eggs, Meat & Fish",Fish,New Orleans,4/19/2017,South,2004,0.28,340.68,Tennessee,TN
OD3097,Muneer,Fruits & Veggies,Organic Fruits,Boston,3/26/2017,Northeast,1644,0.23,82.2,Michigan,MI
OD3098,Aditi,Food Grains,Flour,Baltimore,7/17/2017,South,2477,0.33,891.72,Maryland,MD
OD3099,Veena,Bakery,Breads & Buns,Atlanta,9/24/2016,South,531,0.3,127.44,Iowa,IA
OD3100,Ravi,Oil & Masala,Masalas,Anchorage,02/03/2015,West,1546,0.28,448.34,New Jersey,NJ
OD3101,Haseena,Snacks,Cookies,Louisville,07/11/2016,South,746,0.27,164.12,New Hampshire,NH
OD3102,Veronica,Fruits & Veggies,Organic Fruits,Chicago,12/29/2017,Midwest,621,0.1,279.45,Rhode Island,RI
OD3103,Amy,Oil & Masala,Edible Oil & Ghee,Des Moines,7/14/2016,Midwest,1377,0.29,509.49,Maine,ME
OD3104,Rumaiza,Beverages,Soft Drinks,Wilmington,3/20/2016,South,1621,0.17,664.61,North Carolina,NC
OD3105,Komal,Fruits & Veggies,Organic Fruits,Jackson,12/06/2015,South,1497,0.16,389.22,Oklahoma,OK
OD3106,Willams,Beverages,Soft Drinks,Indianapolis,11/07/2015,Midwest,1874,0.2,787.08,Washington,WA
OD3107,Haseena,Beverages,Soft Drinks,Phoenix,09/09/2017,West,1225,0.28,147,South Carolina,SC
OD3108,Shah,Oil & Masala,Masalas,Denver,04/01/2015,West,2308,0.27,369.28,Hawaii,HI
OD3109,Alan,Beverages,Health Drinks,Los Angeles,7/14/2016,West,1103,0.27,485.32,New York,NY
OD3110,Roshan,Snacks,Noodles,Portland,11/18/2015,Northeast,1526,0.17,686.7,Arizona,AZ
OD3111,Willams,Bakery,Cakes,Wichita,8/20/2018,West,2289,0.2,618.03,North Dakota,ND
OD3112,Krithika,Beverages,Soft Drinks,Miami,2/15/2016,South,687,0.34,240.45,Delaware,DE
OD3113,Alan,Food Grains,Flour,Detroit,2/15/2016,Midwest,972,0.14,213.84,Texas,TX
OD3114,Sudeep,Beverages,Soft Drinks,Hartford,12/20/2015,Northeast,1669,0.22,550.77,Indiana,IN
OD3115,Yadav,Bakery,Biscuits,Honolulu,11/01/2018,West,506,0.29,70.84,Massachusetts,MA
OD3116,Malik,Oil & Masala,Edible Oil & Ghee,Boise,06/02/2018,West,852,0.27,289.68,Ohio,OH
OD3117,Vidya,Oil & Masala,Spices,Birmingham,11/07/2015,South,1640,0.18,656,South Dakota,SD
OD3118,Arutra,Beverages,Health Drinks,Minneapolis,12/03/2018,Midwest,2093,0.28,941.85,Utah,UT
OD3119,Amrish,Oil & Masala,Spices,Kansas City,4/23/2018,Midwest,1223,0.15,61.15,New Mexico,NM
OD3120,Sudha,"Eggs, Meat & Fish",Eggs,Little Rock,09/04/2018,South,581,0.34,255.64,Colorado,CO
OD3121,Esther,Bakery,Cakes,New Orleans,06/11/2018,South,505,0.13,222.2,Alabama,AL
OD3122,Adavan,Fruits & Veggies,Fresh Vegetables,Boston,06/02/2018,Northeast,2145,0.31,600.6,Nebraska,NE
OD3123,Sundar,Bakery,Cakes,Baltimore,9/24/2016,South,1933,0.32,753.87,Florida,FL
OD3124,Sudha,Bakery,Biscuits,Atlanta,3/19/2018,South,2060,0.18,618,California,CA
OD3125,Jonas,Bakery,Cakes,Anchorage,11/15/2017,West,1469,0.22,499.46,Mississippi,MS
OD3126,Malik,Fruits & Veggies,Organic Fruits,Louisville,12/03/2018,South,523,0.14,120.29,Wisconsin,WI
OD3127,Hussain,Bakery,Breads & Buns,Chicago,11/24/2018,Midwest,1916,0.13,229.92,Alaska,AK
OD3128,James,Food Grains,Organic Staples,Des Moines,9/15/2018,Midwest,1513,0.28,181.56,Kansas,KS
OD3129,Alan,Food Grains,Rice,Wilmington,11/24/2018,South,1756,0.25,684.84,Montana,MT
OD3130,Surya,Fruits & Veggies,Organic Vegetables,Jackson,11/20/2016,South,2381,0.19,857.16,Missouri,MO
OD3131,Hafiz,Fruits & Veggies,Fresh Vegetables,Indianapolis,10/22/2018,Midwest,1683,0.16,218.79,Idaho,ID
OD3132,Sundar,Food Grains,Rice,Phoenix,11/20/2016,West,1784,0.26,267.6,Minnesota,MN
OD3133,Harish,Beverages,Health Drinks,Denver,03/08/2016,West,1937,0.1,368.03,Vermont,VT
OD3134,Vidya,Beverages,Soft Drinks,Los Angeles,5/29/2018,West,1402,0.13,112.16,Louisiana,LA
OD3135,Krithika,Fruits & Veggies,Fresh Fruits,Portland,9/24/2017,Northeast,2425,0.29,436.5,Virginia,VA
OD3136,Hussain,Beverages,Soft Drinks,Wichita,5/29/2018,West,1583,0.34,221.62,Wyoming,WY
OD3137,Akash,Snacks,Cookies,Miami,3/21/2018,South,2402,0.3,192.16,Georgia,GA
OD3138,Hafiz,Bakery,Cakes,Detroit,7/17/2017,Midwest,816,0.27,97.92,Nevada,NV
OD3139,Vidya,Snacks,Cookies,Hartford,10/01/2018,Northeast,2246,0.31,269.52,Oregon,OR
OD3140,Amrish,Food Grains,Organic Staples,Honolulu,9/24/2017,West,1752,0.24,438,Arkansas,AR
OD3141,Suresh,Snacks,Chocolates,Boise,12/21/2018,West,1265,0.2,404.8,West Virginia,WV
OD3142,Ganesh,Oil & Masala,Edible Oil & Ghee,Birmingham,1/20/2015,South,1148,0.21,309.96,Kentucky,KY
OD3143,Ram,Snacks,Chocolates,Minneapolis,7/17/2017,Midwest,2360,0.28,542.8,Illinois,IL
OD3144,Haseena,Snacks,Noodles,Kansas City,5/29/2018,Midwest,945,0.13,245.7,Pennsylvania,PA
OD3145,Sabeela,Oil & Masala,Masalas,Little Rock,12/29/2017,South,2478,0.13,1090.32,Connecticut,CT
OD3146,Hussain,Bakery,Biscuits,New Orleans,3/17/2015,South,1727,0.24,690.8,Tennessee,TN
OD3147,Amy,Food Grains,Cereals,Boston,9/13/2017,Northeast,2033,0.28,447.26,Michigan,MI
OD3148,Veronica,Snacks,Chocolates,Baltimore,7/29/2018,South,2307,0.28,299.91,Maryland,MD
OD3149,Komal,Beverages,Health Drinks,Atlanta,09/01/2017,South,947,0.3,132.58,Iowa,IA
OD3150,Ramesh,Snacks,Noodles,Anchorage,11/10/2015,West,2062,0.31,907.28,New Jersey,NJ
OD3151,Akash,"Eggs, Meat & Fish",Eggs,Louisville,10/30/2017,South,2385,0.12,310.05,New Hampshire,NH
OD3152,Haseena,Snacks,Cookies,Chicago,6/20/2015,Midwest,560,0.11,95.2,Rhode Island,RI
OD3153,Surya,Fruits & Veggies,Organic Fruits,Des Moines,6/29/2018,Midwest,1654,0.14,496.2,Maine,ME
OD3154,Vince,Bakery,Biscuits,Wilmington,05/08/2016,South,1827,0.28,493.29,North Carolina,NC
OD3155,James,"Eggs, Meat & Fish",Eggs,Jackson,9/23/2015,South,1524,0.23,441.96,Oklahoma,OK
OD3156,Malik,Oil & Masala,Edible Oil & Ghee,Indianapolis,9/25/2018,Midwest,981,0.18,255.06,Washington,WA
OD3157,James,Food Grains,Organic Staples,Phoenix,7/29/2018,West,1856,0.31,835.2,South Carolina,SC
OD3158,Ridhesh,"Eggs, Meat & Fish",Fish,Denver,4/20/2016,West,1794,0.23,789.36,Hawaii,HI
OD3159,Esther,Food Grains,Flour,Los Angeles,09/09/2018,West,1374,0.18,82.44,New York,NY
OD3160,Haseena,Bakery,Cakes,Portland,09/04/2017,Northeast,2491,0.26,1120.95,Arizona,AZ
OD3161,Jackson,Fruits & Veggies,Fresh Vegetables,Wichita,12/08/2018,West,1812,0.22,108.72,North Dakota,ND
OD3162,Verma,Oil & Masala,Edible Oil & Ghee,Miami,11/13/2016,South,714,0.12,78.54,Delaware,DE
OD3163,Ram,"Eggs, Meat & Fish",Fish,Detroit,11/30/2017,Midwest,1388,0.25,111.04,Texas,TX
OD3164,Veronica,Fruits & Veggies,Fresh Fruits,Hartford,8/26/2017,Northeast,653,0.27,124.07,Indiana,IN
OD3165,Peer,Fruits & Veggies,Organic Vegetables,Honolulu,1/30/2015,West,2262,0.1,791.7,Massachusetts,MA
OD3166,Alan,Beverages,Health Drinks,Boise,06/09/2016,West,2234,0.11,714.88,Ohio,OH
OD3167,Aditi,"Eggs, Meat & Fish",Chicken,Birmingham,03/10/2015,South,2275,0.3,864.5,South Dakota,SD
OD3168,Willams,"Eggs, Meat & Fish",Eggs,Minneapolis,11/03/2018,Midwest,2036,0.26,325.76,Utah,UT
OD3169,Kumar,"Eggs, Meat & Fish",Eggs,Kansas City,08/08/2017,Midwest,916,0.25,238.16,New Mexico,NM
OD3170,Amy,Food Grains,Flour,Little Rock,10/07/2018,South,2079,0.12,103.95,Colorado,CO
OD3171,Arvind,Fruits & Veggies,Fresh Vegetables,New Orleans,1/30/2015,South,1906,0.33,457.44,Alabama,AL
OD3172,Harish,Fruits & Veggies,Organic Vegetables,Boston,1/20/2015,Northeast,1629,0.17,733.05,Nebraska,NE
OD3173,Sabeela,Fruits & Veggies,Fresh Vegetables,Baltimore,3/30/2015,South,1738,0.35,729.96,Florida,FL
OD3174,Adavan,Beverages,Soft Drinks,Atlanta,12/22/2018,South,1481,0.11,207.34,California,CA
OD3175,Jackson,Food Grains,Flour,Anchorage,11/07/2015,West,979,0.23,166.43,Mississippi,MS
OD3176,Peer,Food Grains,Flour,Louisville,9/13/2017,South,1477,0.14,354.48,Wisconsin,WI
OD3177,Ridhesh,Oil & Masala,Edible Oil & Ghee,Chicago,6/29/2018,Midwest,778,0.18,272.3,Alaska,AK
OD3178,Mathew,Food Grains,Rice,Des Moines,12/08/2018,Midwest,977,0.19,439.65,Kansas,KS
OD3179,Sharon,Beverages,Health Drinks,Wilmington,8/26/2017,South,681,0.21,299.64,Montana,MT
OD3180,Amrish,Fruits & Veggies,Organic Fruits,Jackson,1/20/2015,South,1272,0.16,139.92,Missouri,MO
OD3181,Ramesh,Food Grains,Cereals,Indianapolis,06/04/2018,Midwest,1649,0.27,98.94,Idaho,ID
OD3182,Rumaiza,Snacks,Cookies,Phoenix,03/04/2017,West,1144,0.3,125.84,Minnesota,MN
OD3183,Krithika,Snacks,Noodles,Denver,11/22/2017,West,2141,0.35,428.2,Vermont,VT
OD3184,Harish,"Eggs, Meat & Fish",Fish,Los Angeles,11/23/2015,West,1137,0.18,500.28,Louisiana,LA
OD3185,Arutra,Food Grains,Rice,Portland,11/14/2015,Northeast,1823,0.3,729.2,Virginia,VA
OD3186,Amrish,Food Grains,Flour,Wichita,11/09/2016,West,988,0.35,296.4,Wyoming,WY
OD3187,Aditi,Oil & Masala,Spices,Miami,4/13/2016,South,1052,0.27,105.2,Georgia,GA
OD3188,Jonas,Food Grains,Cereals,Detroit,11/07/2015,Midwest,1768,0.21,141.44,Nevada,NV
OD3189,Harish,"Eggs, Meat & Fish",Chicken,Hartford,3/28/2015,Northeast,1067,0.3,384.12,Oregon,OR
OD3190,Sudeep,Bakery,Breads & Buns,Honolulu,11/09/2016,West,580,0.22,237.8,Arkansas,AR
OD3191,Arvind,"Eggs, Meat & Fish",Fish,Boise,1/23/2015,West,2314,0.27,624.78,West Virginia,WV
OD3192,Adavan,Bakery,Breads & Buns,Birmingham,5/29/2016,South,2251,0.21,922.91,Kentucky,KY
OD3193,Muneer,Oil & Masala,Masalas,Minneapolis,6/13/2017,Midwest,547,0.25,109.4,Illinois,IL
OD3194,Sabeela,Fruits & Veggies,Fresh Vegetables,Kansas City,11/03/2018,Midwest,508,0.34,208.28,Pennsylvania,PA
OD3195,Sudeep,Fruits & Veggies,Fresh Fruits,Little Rock,11/10/2015,South,2114,0.22,739.9,Connecticut,CT
OD3196,Surya,Fruits & Veggies,Organic Vegetables,New Orleans,11/10/2015,South,1524,0.13,228.6,Tennessee,TN
OD3197,Sudeep,Bakery,Cakes,Boston,7/17/2017,Northeast,1903,0.26,799.26,Michigan,MI
OD3198,Peer,Food Grains,Organic Staples,Baltimore,11/09/2016,South,1808,0.28,253.12,Maryland,MD
OD3199,Ganesh,Bakery,Breads & Buns,Atlanta,9/13/2017,South,693,0.26,194.04,Iowa,IA
OD3200,Sundar,"Eggs, Meat & Fish",Mutton,Anchorage,9/13/2017,West,1615,0.3,96.9,New Jersey,NJ
OD3201,Ridhesh,Oil & Masala,Edible Oil & Ghee,Louisville,6/27/2018,South,2032,0.19,325.12,New Hampshire,NH
OD3202,Rumaiza,"Eggs, Meat & Fish",Eggs,Chicago,11/17/2016,Midwest,1474,0.16,530.64,Rhode Island,RI
OD3203,Sundar,"Eggs, Meat & Fish",Mutton,Des Moines,09/10/2016,Midwest,2097,0.14,104.85,Maine,ME
OD3204,Arutra,Snacks,Noodles,Wilmington,11/10/2015,South,1211,0.14,472.29,North Carolina,NC
OD3205,Jackson,Oil & Masala,Edible Oil & Ghee,Jackson,11/10/2015,South,775,0.3,240.25,Oklahoma,OK
OD3206,Kumar,Oil & Masala,Spices,Indianapolis,7/17/2017,Midwest,1365,0.24,532.35,Washington,WA
OD3207,Sabeela,Oil & Masala,Masalas,Phoenix,9/13/2017,West,1405,0.15,224.8,South Carolina,SC
OD3208,Adavan,Food Grains,Cereals,Denver,11/07/2015,West,693,0.15,311.85,Hawaii,HI
OD3209,Ridhesh,Food Grains,Cereals,Los Angeles,07/11/2018,West,1934,0.11,135.38,New York,NY
OD3210,Jonas,Fruits & Veggies,Fresh Fruits,Portland,04/04/2015,Northeast,1500,0.2,555,Arizona,AZ
OD3211,Suresh,Fruits & Veggies,Fresh Vegetables,Wichita,09/01/2017,West,783,0.17,305.37,North Dakota,ND
OD3212,Sudeep,Beverages,Soft Drinks,Miami,03/11/2018,South,2073,0.17,663.36,Delaware,DE
OD3213,Aditi,Food Grains,Cereals,Detroit,4/20/2018,Midwest,1191,0.13,83.37,Texas,TX
OD3214,Suresh,Fruits & Veggies,Fresh Fruits,Hartford,05/04/2015,Northeast,2244,0.29,561,Indiana,IN
OD3215,James,Beverages,Soft Drinks,Honolulu,11/14/2015,West,2451,0.25,441.18,Massachusetts,MA
OD3216,Arvind,Food Grains,Rice,Boise,11/11/2018,West,2454,0.26,834.36,Ohio,OH
OD3217,Ravi,Fruits & Veggies,Fresh Fruits,Birmingham,11/30/2017,South,2072,0.21,497.28,South Dakota,SD
OD3218,Yadav,Beverages,Soft Drinks,Minneapolis,12/08/2018,Midwest,2070,0.32,414,Utah,UT
OD3219,Sudha,Snacks,Noodles,Kansas City,11/19/2015,Midwest,1159,0.33,359.29,New Mexico,NM
OD3220,Esther,Bakery,Biscuits,Little Rock,11/17/2016,South,1153,0.27,219.07,Colorado,CO
OD3221,Aditi,Bakery,Cakes,New Orleans,4/25/2016,South,1918,0.22,575.4,Alabama,AL
OD3222,Peer,Bakery,Breads & Buns,Boston,7/22/2017,Northeast,1298,0.26,363.44,Nebraska,NE
OD3223,Esther,Snacks,Cookies,Baltimore,12/04/2018,South,985,0.32,128.05,Florida,FL
OD3224,Krithika,Beverages,Soft Drinks,Atlanta,4/25/2016,South,971,0.33,242.75,California,CA
OD3225,Shah,Food Grains,Rice,Anchorage,12/09/2018,West,781,0.26,132.77,Mississippi,MS
OD3226,Sheeba,Food Grains,Flour,Louisville,08/10/2016,South,1050,0.13,273,Wisconsin,WI
OD3227,Hussain,Fruits & Veggies,Fresh Fruits,Chicago,09/01/2017,Midwest,1494,0.27,164.34,Alaska,AK
OD3228,Ganesh,Snacks,Cookies,Des Moines,09/01/2017,Midwest,1320,0.2,211.2,Kansas,KS
OD3229,Ramesh,Food Grains,Flour,Wilmington,9/20/2017,South,1791,0.3,537.3,Montana,MT
OD3230,Alan,Fruits & Veggies,Fresh Fruits,Jackson,12/09/2018,South,1108,0.14,166.2,Missouri,MO
OD3231,Ridhesh,Oil & Masala,Spices,Indianapolis,1/20/2015,Midwest,2054,0.33,657.28,Idaho,ID
OD3232,Ridhesh,Beverages,Soft Drinks,Phoenix,1/20/2015,West,1785,0.29,624.75,Minnesota,MN
OD3233,Yusuf,Beverages,Soft Drinks,Denver,9/23/2015,West,2103,0.32,147.21,Vermont,VT
OD3234,Alan,Food Grains,Organic Staples,Los Angeles,12/16/2018,West,1699,0.19,526.69,Louisiana,LA
OD3235,Ganesh,Beverages,Soft Drinks,Portland,9/13/2017,Northeast,1576,0.25,315.2,Virginia,VA
OD3236,Verma,Fruits & Veggies,Organic Fruits,Wichita,04/12/2015,West,1926,0.32,211.86,Wyoming,WY
OD3237,Alan,"Eggs, Meat & Fish",Mutton,Miami,12/09/2018,South,1804,0.18,469.04,Georgia,GA
OD3238,Shree,"Eggs, Meat & Fish",Fish,Detroit,3/21/2018,Midwest,1496,0.27,329.12,Nevada,NV
OD3239,Haseena,Fruits & Veggies,Fresh Vegetables,Hartford,12/26/2018,Northeast,1066,0.1,341.12,Oregon,OR
OD3240,Mathew,"Eggs, Meat & Fish",Fish,Honolulu,1/28/2018,West,2266,0.13,815.76,Arkansas,AR
OD3241,Sudha,Oil & Masala,Edible Oil & Ghee,Boise,7/22/2017,West,533,0.11,165.23,West Virginia,WV
OD3242,Kumar,Oil & Masala,Spices,Birmingham,9/23/2015,South,2327,0.32,465.4,Kentucky,KY
OD3243,Anu,Snacks,Chocolates,Minneapolis,7/22/2017,Midwest,1257,0.27,540.51,Illinois,IL
OD3244,Willams,Fruits & Veggies,Organic Fruits,Kansas City,11/03/2018,Midwest,2471,0.26,1087.24,Pennsylvania,PA
OD3245,Alan,Food Grains,Cereals,Little Rock,9/23/2015,South,799,0.28,327.59,Connecticut,CT
OD3246,Veena,Food Grains,Organic Staples,New Orleans,09/03/2017,South,898,0.19,161.64,Tennessee,TN
OD3247,Sudeep,"Eggs, Meat & Fish",Eggs,Boston,6/20/2015,Northeast,1636,0.21,98.16,Michigan,MI
OD3248,Sheeba,Beverages,Soft Drinks,Baltimore,11/07/2015,South,2169,0.31,325.35,Maryland,MD
OD3249,Arvind,Bakery,Cakes,Atlanta,3/17/2015,South,2191,0.31,810.67,Iowa,IA
OD3250,Veronica,Fruits & Veggies,Organic Vegetables,Anchorage,08/05/2018,West,1903,0.16,647.02,New Jersey,NJ
OD3251,Sabeela,Snacks,Noodles,Louisville,06/01/2016,South,1807,0.16,795.08,New Hampshire,NH
OD3252,Komal,Beverages,Health Drinks,Chicago,3/17/2015,Midwest,2433,0.35,1046.19,Rhode Island,RI
OD3253,Ridhesh,Snacks,Cookies,Des Moines,08/10/2018,Midwest,535,0.23,48.15,Maine,ME
OD3254,Rumaiza,Snacks,Noodles,Wilmington,9/22/2017,South,1835,0.19,293.6,North Carolina,NC
OD3255,Vinne,Oil & Masala,Masalas,Jackson,9/13/2017,South,2081,0.22,894.83,Oklahoma,OK
OD3256,Sharon,Beverages,Soft Drinks,Indianapolis,03/05/2016,Midwest,1636,0.14,736.2,Washington,WA
OD3257,Aditi,Food Grains,Cereals,Phoenix,11/11/2018,West,2069,0.23,744.84,South Carolina,SC
OD3258,Shah,Beverages,Health Drinks,Denver,4/20/2018,West,1562,0.27,421.74,Hawaii,HI
OD3259,Shah,Beverages,Soft Drinks,Los Angeles,06/01/2016,West,1726,0.2,500.54,New York,NY
OD3260,Kumar,Bakery,Breads & Buns,Portland,7/25/2018,Northeast,1633,0.1,718.52,Arizona,AZ
OD3261,Hafiz,"Eggs, Meat & Fish",Chicken,Wichita,11/13/2016,West,1415,0.18,353.75,North Dakota,ND
OD3262,Yusuf,Snacks,Cookies,Miami,9/22/2017,South,2126,0.28,616.54,Delaware,DE
OD3263,Willams,Fruits & Veggies,Organic Vegetables,Detroit,3/17/2015,Midwest,730,0.1,146,Texas,TX
OD3264,Kumar,"Eggs, Meat & Fish",Chicken,Hartford,11/30/2017,Northeast,1609,0.29,579.24,Indiana,IN
OD3265,Veena,Snacks,Cookies,Honolulu,10/20/2017,West,2229,0.12,824.73,Massachusetts,MA
OD3266,Malik,"Eggs, Meat & Fish",Mutton,Boise,2/13/2018,West,1637,0.25,654.8,Ohio,OH
OD3267,Haseena,Oil & Masala,Masalas,Birmingham,7/17/2017,South,780,0.2,46.8,South Dakota,SD
OD3268,Harish,Food Grains,Cereals,Minneapolis,8/31/2018,Midwest,1456,0.17,364,Utah,UT
OD3269,Sudeep,Food Grains,Organic Staples,Kansas City,5/19/2015,Midwest,1464,0.14,409.92,New Mexico,NM
OD3270,Akash,Beverages,Health Drinks,Little Rock,08/05/2018,South,1567,0.26,642.47,Colorado,CO
OD3271,Ravi,Snacks,Noodles,New Orleans,11/20/2018,South,2083,0.19,708.22,Alabama,AL
OD3272,Jonas,"Eggs, Meat & Fish",Fish,Boston,3/17/2015,Northeast,2351,0.23,963.91,Nebraska,NE
OD3273,Peer,Beverages,Health Drinks,Baltimore,12/23/2015,South,723,0.19,50.61,Florida,FL
OD3274,Jonas,Snacks,Cookies,Atlanta,12/17/2017,South,1431,0.22,314.82,California,CA
OD3275,Veronica,Food Grains,Rice,Anchorage,12/09/2017,West,2065,0.23,247.8,Mississippi,MS
OD3276,Hafiz,Snacks,Cookies,Louisville,7/31/2017,South,2191,0.22,591.57,Wisconsin,WI
OD3277,Rumaiza,"Eggs, Meat & Fish",Fish,Chicago,09/01/2017,Midwest,671,0.13,120.78,Alaska,AK
OD3278,Shree,"Eggs, Meat & Fish",Mutton,Des Moines,1/20/2015,Midwest,2126,0.28,340.16,Kansas,KS
OD3279,Anu,Food Grains,Rice,Wilmington,10/09/2016,South,548,0.19,235.64,Montana,MT
OD3280,Amrish,Fruits & Veggies,Fresh Fruits,Jackson,09/04/2017,South,1859,0.28,204.49,Missouri,MO
OD3281,Sudeep,Bakery,Biscuits,Indianapolis,10/13/2017,Midwest,1905,0.26,209.55,Idaho,ID
OD3282,Akash,Oil & Masala,Masalas,Phoenix,03/03/2017,West,2008,0.19,702.8,Minnesota,MN
OD3283,Sheeba,Snacks,Chocolates,Denver,11/22/2017,West,2053,0.22,780.14,Vermont,VT
OD3284,Rumaiza,Food Grains,Flour,Los Angeles,11/21/2017,West,1260,0.22,441,Louisiana,LA
OD3285,Arutra,Bakery,Biscuits,Portland,7/23/2017,Northeast,865,0.13,337.35,Virginia,VA
OD3286,Sheeba,"Eggs, Meat & Fish",Mutton,Wichita,12/17/2016,West,2266,0.16,589.16,Wyoming,WY
OD3287,Amy,Snacks,Noodles,Miami,4/24/2018,South,1142,0.32,296.92,Georgia,GA
OD3288,Verma,Fruits & Veggies,Organic Vegetables,Detroit,12/22/2015,Midwest,862,0.31,370.66,Nevada,NV
OD3289,Vince,"Eggs, Meat & Fish",Mutton,Hartford,10/23/2018,Northeast,625,0.35,31.25,Oregon,OR
